week_ending,item_id,location_id,on_hand_qty
2024-09-27,SKU015,NCR_WH,177
2024-10-04,SKU015,NCR_WH,159
2024-10-11,SKU015,NCR_WH,147
2024-10-18,SKU015,NCR_WH,131
2024-10-25,SKU015,NCR_WH,118
2024-11-01,SKU015,NCR_WH,86
2024-11-08,SKU015,NCR_WH,53
2024-11-15,SKU015,NCR_WH,27
2024-11-22,SKU015,NCR_WH,174
2024-11-29,SKU015,NCR_WH,345
2024-12-06,SKU015,NCR_WH,324
2024-12-13,SKU015,NCR_WH,290
2024-12-20,SKU015,NCR_WH,258
2024-12-27,SKU015,NCR_WH,219
2025-01-03,SKU015,NCR_WH,190
2025-01-10,SKU015,NCR_WH,157
2025-01-17,SKU015,NCR_WH,128
2025-01-24,SKU015,NCR_WH,96
2025-01-31,SKU015,NCR_WH,64
2025-02-07,SKU015,NCR_WH,200
2025-02-14,SKU015,NCR_WH,179
2025-02-21,SKU015,NCR_WH,154
2025-02-28,SKU015,NCR_WH,131
2025-03-07,SKU015,NCR_WH,111
2025-03-14,SKU015,NCR_WH,87
2025-03-21,SKU015,NCR_WH,60
2025-03-28,SKU015,NCR_WH,206
2025-04-04,SKU015,NCR_WH,178
2025-04-11,SKU015,NCR_WH,156
2025-04-18,SKU015,NCR_WH,133
2025-04-25,SKU015,NCR_WH,106
2025-05-02,SKU015,NCR_WH,74
2025-05-09,SKU015,NCR_WH,38
2025-05-16,SKU015,NCR_WH,158
2025-05-23,SKU015,NCR_WH,312
2025-05-30,SKU015,NCR_WH,290
2025-06-06,SKU015,NCR_WH,266
2025-06-13,SKU015,NCR_WH,230
2025-06-20,SKU015,NCR_WH,193
2025-06-27,SKU015,NCR_WH,166
2025-07-04,SKU015,NCR_WH,146
2025-07-11,SKU015,NCR_WH,124
2025-07-18,SKU015,NCR_WH,102
2025-07-25,SKU015,NCR_WH,88
2025-08-01,SKU015,NCR_WH,71
2025-08-08,SKU015,NCR_WH,53
2025-08-15,SKU015,NCR_WH,207
2025-08-22,SKU015,NCR_WH,338
2025-08-29,SKU015,NCR_WH,321
2025-09-05,SKU015,NCR_WH,307
2025-09-12,SKU015,NCR_WH,289
2025-09-19,SKU015,NCR_WH,268
2025-09-26,SKU015,NCR_WH,250
2025-10-03,SKU015,NCR_WH,235
2025-10-10,SKU015,NCR_WH,215
2025-10-17,SKU015,NCR_WH,196
2025-10-24,SKU015,NCR_WH,181
2025-10-31,SKU015,NCR_WH,162
2025-11-07,SKU015,NCR_WH,127
2025-11-14,SKU015,NCR_WH,91
2025-11-21,SKU015,NCR_WH,60
2025-11-28,SKU015,NCR_WH,29
2025-12-05,SKU015,NCR_WH,188
2022-12-09,SKU015,BOM_WH,97
2022-12-16,SKU015,BOM_WH,97
2022-12-23,SKU015,BOM_WH,97
2022-12-30,SKU015,BOM_WH,97
2023-01-06,SKU015,BOM_WH,97
2023-01-13,SKU015,BOM_WH,97
2023-01-20,SKU015,BOM_WH,97
2023-01-27,SKU015,BOM_WH,97
2023-02-03,SKU015,BOM_WH,97
2023-02-10,SKU015,BOM_WH,97
2023-02-17,SKU015,BOM_WH,97
2023-02-24,SKU015,BOM_WH,97
2023-03-03,SKU015,BOM_WH,97
2023-03-10,SKU015,BOM_WH,97
2023-03-17,SKU015,BOM_WH,97
2023-03-24,SKU015,BOM_WH,97
2023-03-31,SKU015,BOM_WH,97
2023-04-07,SKU015,BOM_WH,97
2023-04-14,SKU015,BOM_WH,97
2023-04-21,SKU015,BOM_WH,97
2023-04-28,SKU015,BOM_WH,97
2023-05-05,SKU015,BOM_WH,97
2023-05-12,SKU015,BOM_WH,97
2023-05-19,SKU015,BOM_WH,97
2023-05-26,SKU015,BOM_WH,39
2023-06-02,SKU015,BOM_WH,152
2023-06-09,SKU015,BOM_WH,97
2023-06-16,SKU015,BOM_WH,19
2023-06-23,SKU015,BOM_WH,0
2023-06-30,SKU015,BOM_WH,0
2023-07-07,SKU015,BOM_WH,388
2023-07-14,SKU015,BOM_WH,580
2023-07-21,SKU015,BOM_WH,529
2023-07-28,SKU015,BOM_WH,479
2023-08-04,SKU015,BOM_WH,434
2023-08-11,SKU015,BOM_WH,400
2023-08-18,SKU015,BOM_WH,364
2023-08-25,SKU015,BOM_WH,326
2023-09-01,SKU015,BOM_WH,293
2023-09-08,SKU015,BOM_WH,247
2023-09-15,SKU015,BOM_WH,210
2023-09-22,SKU015,BOM_WH,189
2023-09-29,SKU015,BOM_WH,151
2023-10-06,SKU015,BOM_WH,117
2023-10-13,SKU015,BOM_WH,81
2023-10-20,SKU015,BOM_WH,46
2023-10-27,SKU015,BOM_WH,186
2023-11-03,SKU015,BOM_WH,113
2023-11-10,SKU015,BOM_WH,47
2023-11-17,SKU015,BOM_WH,0
2023-11-24,SKU015,BOM_WH,341
2023-12-01,SKU015,BOM_WH,273
2023-12-08,SKU015,BOM_WH,212
2023-12-15,SKU015,BOM_WH,134
2023-12-22,SKU015,BOM_WH,56
2023-12-29,SKU015,BOM_WH,0
2024-01-05,SKU015,BOM_WH,0
2024-01-12,SKU015,BOM_WH,327
2024-01-19,SKU015,BOM_WH,463
2024-01-26,SKU015,BOM_WH,392
2024-02-02,SKU015,BOM_WH,336
2024-02-09,SKU015,BOM_WH,288
2024-02-16,SKU015,BOM_WH,244
2024-02-23,SKU015,BOM_WH,189
2024-03-01,SKU015,BOM_WH,157
2024-03-08,SKU015,BOM_WH,117
2024-03-15,SKU015,BOM_WH,64
2024-03-22,SKU015,BOM_WH,171
2024-03-29,SKU015,BOM_WH,119
2024-04-05,SKU015,BOM_WH,77
2024-04-12,SKU015,BOM_WH,29
2024-04-19,SKU015,BOM_WH,121
2024-04-26,SKU015,BOM_WH,260
2024-05-03,SKU015,BOM_WH,182
2024-05-10,SKU015,BOM_WH,91
2024-05-17,SKU015,BOM_WH,10
2024-05-24,SKU015,BOM_WH,0
2024-05-31,SKU015,BOM_WH,373
2024-06-07,SKU015,BOM_WH,316
2024-06-14,SKU015,BOM_WH,246
2024-06-21,SKU015,BOM_WH,165
2024-06-28,SKU015,BOM_WH,90
2024-07-05,SKU015,BOM_WH,34
2024-07-12,SKU015,BOM_WH,184
2024-07-19,SKU015,BOM_WH,131
2024-07-26,SKU015,BOM_WH,89
2024-08-02,SKU015,BOM_WH,38
2024-08-09,SKU015,BOM_WH,186
2024-08-16,SKU015,BOM_WH,142
2024-08-23,SKU015,BOM_WH,94
2024-08-30,SKU015,BOM_WH,56
2024-09-06,SKU015,BOM_WH,187
2024-09-13,SKU015,BOM_WH,142
2024-09-20,SKU015,BOM_WH,105
2024-09-27,SKU015,BOM_WH,75
2024-10-04,SKU015,BOM_WH,25
2024-10-11,SKU015,BOM_WH,0
2024-10-18,SKU015,BOM_WH,390
2024-10-25,SKU015,BOM_WH,497
2024-11-01,SKU015,BOM_WH,438
2024-11-08,SKU015,BOM_WH,382
2024-11-15,SKU015,BOM_WH,312
2024-11-22,SKU015,BOM_WH,261
2024-11-29,SKU015,BOM_WH,193
2024-12-06,SKU015,BOM_WH,118
2024-12-13,SKU015,BOM_WH,46
2024-12-20,SKU015,BOM_WH,168
2024-12-27,SKU015,BOM_WH,71
2025-01-03,SKU015,BOM_WH,145
2025-01-10,SKU015,BOM_WH,45
2025-01-17,SKU015,BOM_WH,146
2025-01-24,SKU015,BOM_WH,71
2025-01-31,SKU015,BOM_WH,0
2025-02-07,SKU015,BOM_WH,0
2025-02-14,SKU015,BOM_WH,338
2025-02-21,SKU015,BOM_WH,270
2025-02-28,SKU015,BOM_WH,219
2025-03-07,SKU015,BOM_WH,405
2025-03-14,SKU015,BOM_WH,336
2025-03-21,SKU015,BOM_WH,283
2025-03-28,SKU015,BOM_WH,230
2025-04-04,SKU015,BOM_WH,187
2025-04-11,SKU015,BOM_WH,114
2025-04-18,SKU015,BOM_WH,68
2025-04-25,SKU015,BOM_WH,10
2025-05-02,SKU015,BOM_WH,0
2025-05-09,SKU015,BOM_WH,73
2025-05-16,SKU015,BOM_WH,211
2025-05-23,SKU015,BOM_WH,306
2025-05-30,SKU015,BOM_WH,465
2025-06-06,SKU015,BOM_WH,387
2025-06-13,SKU015,BOM_WH,321
2025-06-20,SKU015,BOM_WH,246
2025-06-27,SKU015,BOM_WH,167
2025-07-04,SKU015,BOM_WH,112
2025-07-11,SKU015,BOM_WH,73
2025-07-18,SKU015,BOM_WH,12
2025-07-25,SKU015,BOM_WH,177
2025-08-01,SKU015,BOM_WH,287
2025-08-08,SKU015,BOM_WH,237
2025-08-15,SKU015,BOM_WH,180
2025-08-22,SKU015,BOM_WH,147
2025-08-29,SKU015,BOM_WH,108
2025-09-05,SKU015,BOM_WH,82
2025-09-12,SKU015,BOM_WH,41
2025-09-19,SKU015,BOM_WH,185
2025-09-26,SKU015,BOM_WH,146
2025-10-03,SKU015,BOM_WH,110
2025-10-10,SKU015,BOM_WH,83
2025-10-17,SKU015,BOM_WH,41
2025-10-24,SKU015,BOM_WH,0
2025-10-31,SKU015,BOM_WH,149
2025-11-07,SKU015,BOM_WH,302
2025-11-14,SKU015,BOM_WH,248
2025-11-21,SKU015,BOM_WH,171
2025-11-28,SKU015,BOM_WH,102
2025-12-05,SKU015,BOM_WH,35
2022-12-09,SKU016,BLR_WH,271
2022-12-16,SKU016,BLR_WH,271
2022-12-23,SKU016,BLR_WH,271
2022-12-30,SKU016,BLR_WH,271
2023-01-06,SKU016,BLR_WH,271
2023-01-13,SKU016,BLR_WH,271
2023-01-20,SKU016,BLR_WH,271
2023-01-27,SKU016,BLR_WH,271
2023-02-03,SKU016,BLR_WH,271
2023-02-10,SKU016,BLR_WH,271
2023-02-17,SKU016,BLR_WH,271
2023-02-24,SKU016,BLR_WH,271
2023-03-03,SKU016,BLR_WH,271
2023-03-10,SKU016,BLR_WH,271
2023-03-17,SKU016,BLR_WH,271
2023-03-24,SKU016,BLR_WH,271
2023-03-31,SKU016,BLR_WH,271
2023-04-07,SKU016,BLR_WH,271
2023-04-14,SKU016,BLR_WH,271
2023-04-21,SKU016,BLR_WH,271
2023-04-28,SKU016,BLR_WH,271
2023-05-05,SKU016,BLR_WH,271
2023-05-12,SKU016,BLR_WH,271
2023-05-19,SKU016,BLR_WH,271
2023-05-26,SKU016,BLR_WH,271
2023-06-02,SKU016,BLR_WH,271
2023-06-09,SKU016,BLR_WH,271
2023-06-16,SKU016,BLR_WH,271
2023-06-23,SKU016,BLR_WH,271
2023-06-30,SKU016,BLR_WH,271
2023-07-07,SKU016,BLR_WH,271
2023-07-14,SKU016,BLR_WH,271
2023-07-21,SKU016,BLR_WH,271
2023-07-28,SKU016,BLR_WH,271
2023-08-04,SKU016,BLR_WH,271
2023-08-11,SKU016,BLR_WH,271
2023-08-18,SKU016,BLR_WH,271
2023-08-25,SKU016,BLR_WH,271
2023-09-01,SKU016,BLR_WH,271
2023-09-08,SKU016,BLR_WH,271
2023-09-15,SKU016,BLR_WH,271
2023-09-22,SKU016,BLR_WH,271
2023-09-29,SKU016,BLR_WH,271
2023-10-06,SKU016,BLR_WH,271
2023-10-13,SKU016,BLR_WH,271
2023-10-20,SKU016,BLR_WH,271
2023-10-27,SKU016,BLR_WH,271
2023-11-03,SKU016,BLR_WH,271
2023-11-10,SKU016,BLR_WH,271
2023-11-17,SKU016,BLR_WH,271
2023-11-24,SKU016,BLR_WH,271
2023-12-01,SKU016,BLR_WH,271
2023-12-08,SKU016,BLR_WH,271
2023-12-15,SKU016,BLR_WH,271
2023-12-22,SKU016,BLR_WH,271
2023-12-29,SKU016,BLR_WH,271
2024-01-05,SKU016,BLR_WH,271
2024-01-12,SKU016,BLR_WH,271
2024-01-19,SKU016,BLR_WH,271
2024-01-26,SKU016,BLR_WH,271
2024-02-02,SKU016,BLR_WH,271
2024-02-09,SKU016,BLR_WH,271
2024-02-16,SKU016,BLR_WH,271
2024-02-23,SKU016,BLR_WH,271
2024-03-01,SKU016,BLR_WH,271
2024-03-08,SKU016,BLR_WH,271
2024-03-15,SKU016,BLR_WH,271
2024-03-22,SKU016,BLR_WH,271
2024-03-29,SKU016,BLR_WH,271
2024-04-05,SKU016,BLR_WH,271
2024-04-12,SKU016,BLR_WH,271
2024-04-19,SKU016,BLR_WH,271
2024-04-26,SKU016,BLR_WH,271
2024-05-03,SKU016,BLR_WH,271
2024-05-10,SKU016,BLR_WH,271
2024-05-17,SKU016,BLR_WH,271
2024-05-24,SKU016,BLR_WH,271
2024-05-31,SKU016,BLR_WH,271
2024-06-07,SKU016,BLR_WH,271
2024-06-14,SKU016,BLR_WH,271
2024-06-21,SKU016,BLR_WH,271
2024-06-28,SKU016,BLR_WH,271
2024-07-05,SKU016,BLR_WH,271
2024-07-12,SKU016,BLR_WH,271
2024-07-19,SKU016,BLR_WH,271
2024-07-26,SKU016,BLR_WH,271
2024-08-02,SKU016,BLR_WH,271
2024-08-09,SKU016,BLR_WH,271
2024-08-16,SKU016,BLR_WH,271
2024-08-23,SKU016,BLR_WH,271
2024-08-30,SKU016,BLR_WH,271
2024-09-06,SKU016,BLR_WH,271
2024-09-13,SKU016,BLR_WH,271
2024-09-20,SKU016,BLR_WH,271
2024-09-27,SKU016,BLR_WH,271
2024-10-04,SKU016,BLR_WH,271
2024-10-11,SKU016,BLR_WH,271
2024-10-18,SKU016,BLR_WH,271
2024-10-25,SKU016,BLR_WH,271
2024-11-01,SKU016,BLR_WH,271
2024-11-08,SKU016,BLR_WH,271
2024-11-15,SKU016,BLR_WH,271
2024-11-22,SKU016,BLR_WH,271
2024-11-29,SKU016,BLR_WH,209
2024-12-06,SKU016,BLR_WH,142
2024-12-13,SKU016,BLR_WH,65
2024-12-20,SKU016,BLR_WH,179
2024-12-27,SKU016,BLR_WH,107
2025-01-03,SKU016,BLR_WH,29
2025-01-10,SKU016,BLR_WH,172
2025-01-17,SKU016,BLR_WH,67
2025-01-24,SKU016,BLR_WH,0
2025-01-31,SKU016,BLR_WH,95
2025-02-07,SKU016,BLR_WH,289
2025-02-14,SKU016,BLR_WH,221
2025-02-21,SKU016,BLR_WH,162
2025-02-28,SKU016,BLR_WH,115
2025-03-07,SKU016,BLR_WH,50
2025-03-14,SKU016,BLR_WH,0
2025-03-21,SKU016,BLR_WH,369
2025-03-28,SKU016,BLR_WH,315
2025-04-04,SKU016,BLR_WH,265
2025-04-11,SKU016,BLR_WH,206
2025-04-18,SKU016,BLR_WH,154
2025-04-25,SKU016,BLR_WH,83
2025-05-02,SKU016,BLR_WH,18
2025-05-09,SKU016,BLR_WH,0
2025-05-16,SKU016,BLR_WH,144
2025-05-23,SKU016,BLR_WH,63
2025-05-30,SKU016,BLR_WH,217
2025-06-06,SKU016,BLR_WH,325
2025-06-13,SKU016,BLR_WH,242
2025-06-20,SKU016,BLR_WH,199
2025-06-27,SKU016,BLR_WH,137
2025-07-04,SKU016,BLR_WH,96
2025-07-11,SKU016,BLR_WH,58
2025-07-18,SKU016,BLR_WH,195
2025-07-25,SKU016,BLR_WH,148
2025-08-01,SKU016,BLR_WH,100
2025-08-08,SKU016,BLR_WH,56
2025-08-15,SKU016,BLR_WH,202
2025-08-22,SKU016,BLR_WH,159
2025-08-29,SKU016,BLR_WH,118
2025-09-05,SKU016,BLR_WH,73
2025-09-12,SKU016,BLR_WH,29
2025-09-19,SKU016,BLR_WH,0
2025-09-26,SKU016,BLR_WH,582
2025-10-03,SKU016,BLR_WH,547
2025-10-10,SKU016,BLR_WH,511
2025-10-17,SKU016,BLR_WH,474
2025-10-24,SKU016,BLR_WH,433
2025-10-31,SKU016,BLR_WH,389
2025-11-07,SKU016,BLR_WH,322
2025-11-14,SKU016,BLR_WH,253
2025-11-21,SKU016,BLR_WH,181
2025-11-28,SKU016,BLR_WH,114
2025-12-05,SKU016,BLR_WH,50
2022-12-09,SKU016,MAA_WH,99
2022-12-16,SKU016,MAA_WH,99
2022-12-23,SKU016,MAA_WH,99
2022-12-30,SKU016,MAA_WH,99
2023-01-06,SKU016,MAA_WH,99
2023-01-13,SKU016,MAA_WH,99
2023-01-20,SKU016,MAA_WH,99
2023-01-27,SKU016,MAA_WH,99
2023-02-03,SKU016,MAA_WH,99
2023-02-10,SKU016,MAA_WH,99
2023-02-17,SKU016,MAA_WH,99
2023-02-24,SKU016,MAA_WH,99
2023-03-03,SKU016,MAA_WH,99
2023-03-10,SKU016,MAA_WH,99
2023-03-17,SKU016,MAA_WH,99
2023-03-24,SKU016,MAA_WH,99
2023-03-31,SKU016,MAA_WH,99
2023-04-07,SKU016,MAA_WH,99
2023-04-14,SKU016,MAA_WH,99
2023-04-21,SKU016,MAA_WH,99
2023-04-28,SKU016,MAA_WH,99
2023-05-05,SKU016,MAA_WH,99
2023-05-12,SKU016,MAA_WH,99
2023-05-19,SKU016,MAA_WH,99
2023-05-26,SKU016,MAA_WH,99
2023-06-02,SKU016,MAA_WH,99
2023-06-09,SKU016,MAA_WH,99
2023-06-16,SKU016,MAA_WH,99
2023-06-23,SKU016,MAA_WH,99
2023-06-30,SKU016,MAA_WH,99
2023-07-07,SKU016,MAA_WH,99
2023-07-14,SKU016,MAA_WH,99
2023-07-21,SKU016,MAA_WH,99
2023-07-28,SKU016,MAA_WH,99
2023-08-04,SKU016,MAA_WH,99
2023-08-11,SKU016,MAA_WH,99
2023-08-18,SKU016,MAA_WH,99
2023-08-25,SKU016,MAA_WH,99
2023-09-01,SKU016,MAA_WH,99
2023-09-08,SKU016,MAA_WH,99
2023-09-15,SKU016,MAA_WH,99
2023-09-22,SKU016,MAA_WH,99
2023-09-29,SKU016,MAA_WH,99
2023-10-06,SKU016,MAA_WH,99
2023-10-13,SKU016,MAA_WH,99
2023-10-20,SKU016,MAA_WH,99
2023-10-27,SKU016,MAA_WH,99
2023-11-03,SKU016,MAA_WH,99
2023-11-10,SKU016,MAA_WH,99
2023-11-17,SKU016,MAA_WH,99
2023-11-24,SKU016,MAA_WH,99
2023-12-01,SKU016,MAA_WH,99
2023-12-08,SKU016,MAA_WH,99
2023-12-15,SKU016,MAA_WH,99
2023-12-22,SKU016,MAA_WH,99
2023-12-29,SKU016,MAA_WH,99
2024-01-05,SKU016,MAA_WH,99
2024-01-12,SKU016,MAA_WH,99
2024-01-19,SKU016,MAA_WH,99
2024-01-26,SKU016,MAA_WH,99
2024-02-02,SKU016,MAA_WH,99
2024-02-09,SKU016,MAA_WH,99
2024-02-16,SKU016,MAA_WH,99
2024-02-23,SKU016,MAA_WH,99
2024-03-01,SKU016,MAA_WH,99
2024-03-08,SKU016,MAA_WH,99
2024-03-15,SKU016,MAA_WH,99
2024-03-22,SKU016,MAA_WH,99
2024-03-29,SKU016,MAA_WH,99
2024-04-05,SKU016,MAA_WH,99
2024-04-12,SKU016,MAA_WH,99
2024-04-19,SKU016,MAA_WH,99
2024-04-26,SKU016,MAA_WH,99
2024-05-03,SKU016,MAA_WH,99
2024-05-10,SKU016,MAA_WH,99
2024-05-17,SKU016,MAA_WH,99
2024-05-24,SKU016,MAA_WH,99
2024-05-31,SKU016,MAA_WH,99
2024-06-07,SKU016,MAA_WH,99
2024-06-14,SKU016,MAA_WH,99
2024-06-21,SKU016,MAA_WH,99
2024-06-28,SKU016,MAA_WH,99
2024-07-05,SKU016,MAA_WH,99
2024-07-12,SKU016,MAA_WH,99
2024-07-19,SKU016,MAA_WH,99
2024-07-26,SKU016,MAA_WH,99
2024-08-02,SKU016,MAA_WH,99
2024-08-09,SKU016,MAA_WH,99
2024-08-16,SKU016,MAA_WH,99
2024-08-23,SKU016,MAA_WH,99
2024-08-30,SKU016,MAA_WH,99
2024-09-06,SKU016,MAA_WH,99
2024-09-13,SKU016,MAA_WH,99
2024-09-20,SKU016,MAA_WH,99
2024-09-27,SKU016,MAA_WH,99
2024-10-04,SKU016,MAA_WH,99
2024-10-11,SKU016,MAA_WH,99
2024-10-18,SKU016,MAA_WH,99
2024-10-25,SKU016,MAA_WH,99
2024-11-01,SKU016,MAA_WH,99
2024-11-08,SKU016,MAA_WH,99
2024-11-15,SKU016,MAA_WH,99
2024-11-22,SKU016,MAA_WH,99
2024-11-29,SKU016,MAA_WH,47
2024-12-06,SKU016,MAA_WH,174
2024-12-13,SKU016,MAA_WH,94
2024-12-20,SKU016,MAA_WH,26
2024-12-27,SKU016,MAA_WH,0
2025-01-03,SKU016,MAA_WH,366
2025-01-10,SKU016,MAA_WH,277
2025-01-17,SKU016,MAA_WH,206
2025-01-24,SKU016,MAA_WH,107
2025-01-31,SKU016,MAA_WH,4
2025-02-07,SKU016,MAA_WH,194
2025-02-14,SKU016,MAA_WH,146
2025-02-21,SKU016,MAA_WH,81
2025-02-28,SKU016,MAA_WH,26
2025-03-07,SKU016,MAA_WH,0
2025-03-14,SKU016,MAA_WH,168
2025-03-21,SKU016,MAA_WH,352
2025-03-28,SKU016,MAA_WH,304
2025-04-04,SKU016,MAA_WH,250
2025-04-11,SKU016,MAA_WH,192
2025-04-18,SKU016,MAA_WH,122
2025-04-25,SKU016,MAA_WH,67
2025-05-02,SKU016,MAA_WH,0
2025-05-09,SKU016,MAA_WH,0
2025-05-16,SKU016,MAA_WH,75
2025-05-23,SKU016,MAA_WH,232
2025-05-30,SKU016,MAA_WH,416
2025-06-06,SKU016,MAA_WH,499
2025-06-13,SKU016,MAA_WH,413
2025-06-20,SKU016,MAA_WH,341
2025-06-27,SKU016,MAA_WH,251
2025-07-04,SKU016,MAA_WH,196
2025-07-11,SKU016,MAA_WH,145
2025-07-18,SKU016,MAA_WH,91
2025-07-25,SKU016,MAA_WH,44
2025-08-01,SKU016,MAA_WH,16
2025-08-08,SKU016,MAA_WH,394
2025-08-15,SKU016,MAA_WH,344
2025-08-22,SKU016,MAA_WH,308
2025-08-29,SKU016,MAA_WH,269
2025-09-05,SKU016,MAA_WH,235
2025-09-12,SKU016,MAA_WH,184
2025-09-19,SKU016,MAA_WH,134
2025-09-26,SKU016,MAA_WH,100
2025-10-03,SKU016,MAA_WH,60
2025-10-10,SKU016,MAA_WH,24
2025-10-17,SKU016,MAA_WH,159
2025-10-24,SKU016,MAA_WH,331
2025-10-31,SKU016,MAA_WH,285
2025-11-07,SKU016,MAA_WH,212
2025-11-14,SKU016,MAA_WH,110
2025-11-21,SKU016,MAA_WH,49
2025-11-28,SKU016,MAA_WH,0
2025-12-05,SKU016,MAA_WH,358
2022-12-09,SKU016,NCR_WH,240
2022-12-16,SKU016,NCR_WH,240
2022-12-23,SKU016,NCR_WH,240
2022-12-30,SKU016,NCR_WH,240
2023-01-06,SKU016,NCR_WH,240
2023-01-13,SKU016,NCR_WH,240
2023-01-20,SKU016,NCR_WH,240
2023-01-27,SKU016,NCR_WH,240
2023-02-03,SKU016,NCR_WH,240
2023-02-10,SKU016,NCR_WH,240
2023-02-17,SKU016,NCR_WH,240
2023-02-24,SKU016,NCR_WH,240
2023-03-03,SKU016,NCR_WH,240
2023-03-10,SKU016,NCR_WH,240
2023-03-17,SKU016,NCR_WH,240
2023-03-24,SKU016,NCR_WH,240
2023-03-31,SKU016,NCR_WH,240
2023-04-07,SKU016,NCR_WH,240
2023-04-14,SKU016,NCR_WH,240
2023-04-21,SKU016,NCR_WH,240
2023-04-28,SKU016,NCR_WH,240
2023-05-05,SKU016,NCR_WH,240
2023-05-12,SKU016,NCR_WH,240
2023-05-19,SKU016,NCR_WH,240
2023-05-26,SKU016,NCR_WH,240
2023-06-02,SKU016,NCR_WH,240
2023-06-09,SKU016,NCR_WH,240
2023-06-16,SKU016,NCR_WH,240
2023-06-23,SKU016,NCR_WH,240
2023-06-30,SKU016,NCR_WH,240
2023-07-07,SKU016,NCR_WH,240
2023-07-14,SKU016,NCR_WH,240
2023-07-21,SKU016,NCR_WH,240
2023-07-28,SKU016,NCR_WH,240
2023-08-04,SKU016,NCR_WH,240
2023-08-11,SKU016,NCR_WH,240
2023-08-18,SKU016,NCR_WH,240
2023-08-25,SKU016,NCR_WH,240
2023-09-01,SKU016,NCR_WH,240
2023-09-08,SKU016,NCR_WH,240
2023-09-15,SKU016,NCR_WH,240
2023-09-22,SKU016,NCR_WH,240
2023-09-29,SKU016,NCR_WH,240
2023-10-06,SKU016,NCR_WH,240
2023-10-13,SKU016,NCR_WH,240
2023-10-20,SKU016,NCR_WH,240
2023-10-27,SKU016,NCR_WH,240
2023-11-03,SKU016,NCR_WH,240
2023-11-10,SKU016,NCR_WH,240
2023-11-17,SKU016,NCR_WH,240
2023-11-24,SKU016,NCR_WH,240
2023-12-01,SKU016,NCR_WH,240
2023-12-08,SKU016,NCR_WH,240
2023-12-15,SKU016,NCR_WH,240
2023-12-22,SKU016,NCR_WH,240
2023-12-29,SKU016,NCR_WH,240
2024-01-05,SKU016,NCR_WH,240
2024-01-12,SKU016,NCR_WH,240
2024-01-19,SKU016,NCR_WH,240
2024-01-26,SKU016,NCR_WH,240
2024-02-02,SKU016,NCR_WH,240
2024-02-09,SKU016,NCR_WH,240
2024-02-16,SKU016,NCR_WH,240
2024-02-23,SKU016,NCR_WH,240
2024-03-01,SKU016,NCR_WH,240
2024-03-08,SKU016,NCR_WH,240
2024-03-15,SKU016,NCR_WH,240
2024-03-22,SKU016,NCR_WH,240
2024-03-29,SKU016,NCR_WH,240
2024-04-05,SKU016,NCR_WH,240
2024-04-12,SKU016,NCR_WH,240
2024-04-19,SKU016,NCR_WH,240
2024-04-26,SKU016,NCR_WH,240
2024-05-03,SKU016,NCR_WH,240
2024-05-10,SKU016,NCR_WH,240
2024-05-17,SKU016,NCR_WH,240
2024-05-24,SKU016,NCR_WH,240
2024-05-31,SKU016,NCR_WH,240
2024-06-07,SKU016,NCR_WH,240
2024-06-14,SKU016,NCR_WH,240
2024-06-21,SKU016,NCR_WH,240
2024-06-28,SKU016,NCR_WH,240
2024-07-05,SKU016,NCR_WH,240
2024-07-12,SKU016,NCR_WH,240
2024-07-19,SKU016,NCR_WH,240
2024-07-26,SKU016,NCR_WH,240
2024-08-02,SKU016,NCR_WH,240
2024-08-09,SKU016,NCR_WH,240
2024-08-16,SKU016,NCR_WH,240
2024-08-23,SKU016,NCR_WH,240
2024-08-30,SKU016,NCR_WH,240
2024-09-06,SKU016,NCR_WH,240
2024-09-13,SKU016,NCR_WH,240
2024-09-20,SKU016,NCR_WH,240
2024-09-27,SKU016,NCR_WH,240
2024-10-04,SKU016,NCR_WH,240
2024-10-11,SKU016,NCR_WH,240
2024-10-18,SKU016,NCR_WH,240
2024-10-25,SKU016,NCR_WH,240
2024-11-01,SKU016,NCR_WH,240
2024-11-08,SKU016,NCR_WH,240
2024-11-15,SKU016,NCR_WH,240
2024-11-22,SKU016,NCR_WH,240
2024-11-29,SKU016,NCR_WH,225
2024-12-06,SKU016,NCR_WH,210
2024-12-13,SKU016,NCR_WH,193
2024-12-20,SKU016,NCR_WH,175
2024-12-27,SKU016,NCR_WH,157
2025-01-03,SKU016,NCR_WH,134
2025-01-10,SKU016,NCR_WH,113
2025-01-17,SKU016,NCR_WH,91
2025-01-24,SKU016,NCR_WH,65
2025-01-31,SKU016,NCR_WH,218
2025-02-07,SKU016,NCR_WH,204
2025-02-14,SKU016,NCR_WH,188
2025-02-21,SKU016,NCR_WH,177
2025-02-28,SKU016,NCR_WH,167
2025-03-07,SKU016,NCR_WH,151
2025-03-14,SKU016,NCR_WH,134
2025-03-21,SKU016,NCR_WH,114
2025-03-28,SKU016,NCR_WH,98
2025-04-04,SKU016,NCR_WH,80
2025-04-11,SKU016,NCR_WH,65
2025-04-18,SKU016,NCR_WH,49
2025-04-25,SKU016,NCR_WH,204
2025-05-02,SKU016,NCR_WH,189
2025-05-09,SKU016,NCR_WH,356
2025-05-16,SKU016,NCR_WH,327
2025-05-23,SKU016,NCR_WH,305
2025-05-30,SKU016,NCR_WH,279
2025-06-06,SKU016,NCR_WH,260
